"Complete_Date","Month","Year","State","City","CHighSchoolLevel","CPovertyLevel","CHouseholdIncome","CShareWhite","CShareBlack","CShareNativeAmerican","CShareAsian","CShareHispanic","Age","Age_Group","Weapon","Weapon_Category","Race","MentalIllness","Gender","NumberOfShootings"
"2000-06-27","June","2000","NORTH CAROLINA","CHARLOTTE","88.4","16.8","53637","50","35","0.5","5","13.1","43","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-06-28","June","2000","NEW MEXICO","ALBUQUERQUE","89","19.2","47030","69.7","3.3","4.6","2.6","46.7","47","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-06-30","June","2000","CALIFORNIA","SAN JOSE","82.7","11.3","84647","42.8","3.2","0.9","32","33.2","37","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-07-02","July","2000","TEXAS","CONROE","75","19.3","47680","69.7","10.3","1.2","1.8","38.5","21","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-07-04","July","2000","ARIZONA","PEORIA","92.4","9.2","65314","82.2","3.4","1","3.2","18.6","16","TEENAGERS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-07-04","July","2000","CALIFORNIA","OAKLAND","80.4","20.4","54618","34.5","28","0.8","16.8","25.4","28","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2000-07-05","July","2000","CALIFORNIA","SAN DIEGO","87.3","15.4","66116","58.9","6.7","0.6","15.9","28.8","20","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2000-07-07","July","2000","CALIFORNIA","LYNWOOD","52.8","25.3","43109","39.3","10.3","0.7","0.7","86.6","35","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-07-07","July","2000","NEW YORK","QUEENS","0","0","0","0","0","0","0","0","25","ADULTS","UNARMED","UNARMED","UNKNOWN","FALSE","MALE","1"
"2000-07-08","July","2000","FLORIDA","HAINES CITY","74.2","26.9","34598","53.4","27.5","0.5","1.4","38.9","45","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2000-07-10","July","2000","MONTANA","GLENDIVE","91.6","19.5","41250","94.4","0.5","2.4","0.4","2.4","39","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-07-10","July","2000","NEVADA","LAS VEGAS","83.3","17.5","50202","62.1","11.1","0.7","6.1","31.5","19","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-07-14","July","2000","ARIZONA","TEMPE","91.7","21.6","49012","72.6","5.9","2.9","5.7","21.1","27","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-07-15","July","2000","GEORGIA","CLARKESVILLE","88.2","17.8","38558","90.3","4.8","0.2","1.1","5.5","72","ELDERLY","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2000-07-16","July","2000","TEXAS","KILLEEN","91.6","15.2","47763","45.1","34.1","0.8","4","22.9","23","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2000-07-17","July","2000","CALIFORNIA","CARMICHAEL","93.4","16.6","54322","80.6","4.8","0.9","4.3","11.7","47","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-07-17","July","2000","TEXAS","EL PASO","78","20.9","42772","80.8","3.4","0.7","1.2","80.7","0","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-07-19","July","2000","CALIFORNIA","SALINAS","59.5","20.2","49840","45.8","2","1.3","6.3","75","22","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-07-19","July","2000","CALIFORNIA","STOCKTON","74.9","25.3","44797","37","12.2","1.1","21.5","40.3","29","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-07-20","July","2000","CALIFORNIA","CARSON","79.6","10.9","72421","23.8","23.8","0.6","25.6","38.6","54","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-07-20","July","2000","CALIFORNIA","SACRAMENTO","83.4","22","50739","45","14.6","1.1","18.3","26.9","0","UNKNOWN","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-07-20","July","2000","FLORIDA","POMPANO BEACH","82.8","23.4","41321","62.6","28.9","0.3","1.3","17.5","39","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-07-20","July","2000","ILLINOIS","CHICAGO","82.3","22.3","48522","45","32.9","0.5","5.5","28.9","17","TEENAGERS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-07-23","July","2000","COLORADO","GILCHREST","0","0","0","0","0","0","0","0","52","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-07-23","July","2000","FLORIDA","ORLANDO","89.5","20.2","42318","57.6","28.1","0.4","3.8","25.4","40","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","FEMALE","1"
"2000-07-24","July","2000","CALIFORNIA","WOODLAND HILLS","0","0","0","0","0","0","0","0","27","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2000-07-24","July","2000","ILLINOIS","TOWANDA","89.5","8.5","52813","98.5","0","0","0.4","0.6","27","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-07-25","July","2000","CALIFORNIA","RICHMOND","77.1","17.5","55102","31.4","26.6","0.6","13.5","39.5","26","ADULTS","KNIFE","MELEE","BLACK","TRUE","MALE","1"
"2000-07-25","July","2000","ILLINOIS","CHICAGO","82.3","22.3","48522","45","32.9","0.5","5.5","28.9","22","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-07-29","July","2000","CALIFORNIA","RIALTO","67.4","19.7","50971","44","16.4","1.1","2.3","67.6","22","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2000-07-31","July","2000","TEXAS","LUBBOCK","85.3","20.7","44648","75.8","8.6","0.7","2.4","32.1","22","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2000-08-01","August","2000","CALIFORNIA","BAKERSFIELD","79.6","19.8","57095","56.8","8.2","1.5","6.2","45.5","37","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-08-02","August","2000","CALIFORNIA","HILMAR","0","0","0","0","0","0","0","0","41","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2000-08-02","August","2000","MAINE","BINGHAM","90.9","31.9","32143","96.6","1.1","0.8","0.4","0.8","36","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-08-03","August","2000","ARIZONA","FLAGSTAFF","91.3","24.2","48680","73.4","1.9","11.7","1.9","18.4","22","ADULTS","KNIFE","MELEE","NATIVE","FALSE","MALE","1"
"2000-08-05","August","2000","CALIFORNIA","SUNNYVALE","91.4","7.5","105401","43","2","0.5","40.9","18.9","51","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2000-08-11","August","2000","MISSISSIPPI","LULA","57.4","29.8","26250","18.8","77.9","0","2","1","41","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-08-11","August","2000","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","33","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2000-08-12","August","2000","NEW YORK","BROOKLYN","0","0","0","0","0","0","0","0","47","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-08-13","August","2000","CALIFORNIA","GARDENA","81.8","15","47674","24.6","24.4","0.6","26.2","37.7","23","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-08-13","August","2000","CALIFORNIA","ROSEMEAD","66.2","19.3","44906","21.1","0.5","0.7","60.7","33.8","36","ADULTS","GUN","RANGED","ASIAN","FALSE","MALE","1"
"2000-08-13","August","2000","LOUISIANA","CENTRAL","93.6","6.7","68195","89.3","8.3","0.4","0.6","1.6","29","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-08-13","August","2000","TEXAS","AMARILLO","83.4","17","47735","77","6.6","0.8","3.2","28.8","22","ADULTS","UNARMED","UNARMED","UNKNOWN","FALSE","MALE","1"
"2000-08-14","August","2000","CALIFORNIA","STANTON","68","21.8","46801","44.5","2.2","1.1","23.1","50.8","29","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2000-08-14","August","2000","FLORIDA","JACKSONVILLE","88.2","17.7","46764","59.4","30.7","0.4","4.3","7.7","24","ADULTS","UNARMED","UNARMED","UNKNOWN","FALSE","MALE","1"
"2000-08-18","August","2000","NEW JERSEY","CLINTON","91.7","7.3","101422","89.5","1.3","0.2","6.7","6.2","21","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-08-20","August","2000","ILLINOIS","PROSPECT HEIGHTS","86.4","11","61442","75.3","1.5","0.7","7.9","29.8","37","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-08-21","August","2000","FLORIDA","LABELLE","66.7","26.1","40268","68.3","8.1","0.4","0.6","47","37","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2000-08-23","August","2000","CALIFORNIA","MERCED","74.5","31.9","37627","52.2","6.3","1.5","11.8","49.6","27","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2000-08-23","August","2000","OREGON","PORTLAND","91.3","18","55003","76.1","6.3","1","7.1","9.4","71","ELDERLY","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-08-24","August","2000","CALIFORNIA","NIPINNAWASEE","94.9","16.1","65389","88.8","0.4","1.9","0","10.5","19","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2000-08-25","August","2000","ALABAMA","HUNTSVILLE","90.2","18.2","48775","60.3","31.2","0.6","2.4","5.8","53","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2000-08-25","August","2000","CALIFORNIA","LANCASTER","81.4","23.5","47225","49.6","20.5","1","4.3","38","47","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2000-08-26","August","2000","COLORADO","AURORA","86.5","15.3","53011","61.1","15.7","1","4.9","28.7","26","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-08-29","August","2000","ARIZONA","TEMPE","91.7","21.6","49012","72.6","5.9","2.9","5.7","21.1","27","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2000-08-29","August","2000","CALIFORNIA","NORWALK","73.5","14.3","59756","49.4","4.4","1.1","12","70.1","46","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2000-08-29","August","2000","COLORADO","LONGMONT","87.3","14.1","62208","83.3","0.9","1","3.2","24.6","30","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-08-29","August","2000","MICHIGAN","DETROIT","78.3","40.3","25764","10.6","82.7","0.4","1.1","6.8","39","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-08-30","August","2000","MISSISSIPPI","GREENVILLE","78.7","36.8","29206","20.2","78","0.2","0.7","0.9","38","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-08-30","August","2000","NEVADA","NORTH LAS VEGAS","78.2","16.6","52511","47.4","19.9","0.8","6.3","38.8","54","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-08-31","August","2000","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","30","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2000-09-01","September","2000","FLORIDA","FORT LAUDERDALE","85.9","20.7","50778","62.6","31","0.3","1.5","13.7","59","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-09-01","September","2000","MISSISSIPPI","LAUREL","72.8","28.7","28516","32.4","61.3","0.1","0.7","7.7","20","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-09-01","September","2000","VIRGINIA","FALLS CHURCH","97.7","2.7","120522","79.9","4.3","0.3","9.4","9","25","ADULTS","UNARMED","UNARMED","UNKNOWN","FALSE","MALE","1"
"2000-09-05","September","2000","ALABAMA","MONTGOMERY","85.5","24.1","42927","37.3","56.6","0.2","2.2","3.9","31","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-09-05","September","2000","CALIFORNIA","FRESNO","75.2","29.8","41531","49.6","8.3","1.7","12.6","46.9","51","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2000-09-06","September","2000","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","36","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-09-06","September","2000","CALIFORNIA","RANCHO CUCAMONGA","91","8.8","77396","62","9.2","0.7","10.4","34.9","38","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-09-06","September","2000","NEVADA","NORTH LAS VEGAS","78.2","16.6","52511","47.4","19.9","0.8","6.3","38.8","36","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-09-07","September","2000","CALIFORNIA","GARDENA","81.8","15","47674","24.6","24.4","0.6","26.2","37.7","44","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2000-09-08","September","2000","MISSISSIPPI","GOODMAN","65.8","51","17404","23.9","75","0.1","0.1","1.2","38","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","FEMALE","1"
"2000-09-09","September","2000","CALIFORNIA","EL SEGUNDO","95.6","7.3","85727","78","2","0.4","8.8","15.7","80","ELDERLY","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2000-09-11","September","2000","CALIFORNIA","FRESNO","75.2","29.8","41531","49.6","8.3","1.7","12.6","46.9","23","ADULTS","UNARMED","UNARMED","HISPANIC","FALSE","MALE","1"
"2000-09-11","September","2000","FLORIDA","MIAMI","73.2","28.3","31051","72.6","19.2","0.3","1","70","45","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2000-09-11","September","2000","FLORIDA","SARASOTA","88.3","19.5","43244","75.4","15.1","0.4","1.3","16.6","32","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2000-09-11","September","2000","MINNESOTA","FARMINGTON","94.4","2.8","87925","89.8","2.1","0.5","3.6","3.6","52","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2000-09-12","September","2000","NEW MEXICO","LAS CRUCES","85.5","24.4","41330","75.3","2.4","1.7","1.6","56.8","26","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-09-12","September","2000","OREGON","WARRENTON","91.5","16.7","42606","91.5","0.6","1.3","1.1","5.7","36","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2000-09-13","September","2000","CALIFORNIA","MODESTO","81.2","20.5","48577","65","4.2","1.2","6.7","35.5","11","CHILDREN","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2000-09-13","September","2000","CALIFORNIA","RICHMOND","77.1","17.5","55102","31.4","26.6","0.6","13.5","39.5","30","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2000-09-13","September","2000","CALIFORNIA","SAN DIEGO","87.3","15.4","66116","58.9","6.7","0.6","15.9","28.8","22","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-09-14","September","2000","CALIFORNIA","NORTH HOLLYWOOD","0","0","0","0","0","0","0","0","34","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2000-09-15","September","2000","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","22","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2000-09-16","September","2000","GEORGIA","GROVETOWN","85.4","15.8","55060","57.6","30","0.6","1.4","13.8","47","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2000-09-16","September","2000","NORTH CAROLINA","HENDERSONVILLE","85.8","26.4","33937","79.7","9.2","0.4","1.2","13.5","30","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-09-18","September","2000","ILLINOIS","CHICAGO","82.3","22.3","48522","45","32.9","0.5","5.5","28.9","37","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-09-19","September","2000","TEXAS","HARLINGEN","73.7","32.5","34466","87.3","1","0.5","1.3","79.5","29","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2000-09-20","September","2000","CALIFORNIA","INGLEWOOD","72.5","22.4","42044","23.3","43.9","0.7","1.4","50.6","27","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2000-09-21","September","2000","CALIFORNIA","WHITTIER","83.3","12.5","66457","64.6","1.3","1.3","3.8","65.7","32","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2000-09-22","September","2000","CALIFORNIA","SAN DIEGO","87.3","15.4","66116","58.9","6.7","0.6","15.9","28.8","41","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2000-09-22","September","2000","LOUISIANA","HAUGHTON","78.1","10.7","48064","78.2","18.2","0.6","0.5","2.5","25","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-09-24","September","2000","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","52","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2000-09-25","September","2000","CALIFORNIA","RANCHO CORDOVA","89.3","17.2","52530","60.4","10.1","1","12.1","19.7","20","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2000-09-25","September","2000","LOUISIANA","GRAND COTEAU","78.9","25.6","23026","26.7","71.7","0","0.1","2.2","31","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-09-26","September","2000","CALIFORNIA","SACRAMENTO","83.4","22","50739","45","14.6","1.1","18.3","26.9","43","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-09-26","September","2000","TEXAS","LUBBOCK","85.3","20.7","44648","75.8","8.6","0.7","2.4","32.1","44","ADULTS","KNIFE","MELEE","HISPANIC","FALSE","MALE","1"
"2000-09-27","September","2000","ARIZONA","TUCSON","84.2","25.3","37149","69.7","5","2.7","2.9","41.6","78","ELDERLY","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-09-28","September","2000","ARIZONA","TUCSON","84.2","25.3","37149","69.7","5","2.7","2.9","41.6","36","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2000-09-28","September","2000","TEXAS","WEST DALLAS","0","0","0","0","0","0","0","0","60","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2000-09-29","September","2000","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","25","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2000-09-30","September","2000","CALIFORNIA","VENTURA","0","0","0","0","0","0","0","0","48","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2000-10-01","October","2000","ALASKA","AMBLER","78.7","21.4","42344","11.2","0.4","84.5","0","0","19","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-10-01","October","2000","NORTH CAROLINA","WHITTIER","0","0","0","0","0","0","0","0","17","TEENAGERS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2000-10-02","October","2000","ARIZONA","MESA","87.5","16.5","48809","77.1","3.5","2.4","1.9","26.4","43","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2000-10-02","October","2000","OREGON","FAIRFIELD","0","0","0","0","0","0","0","0","19","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-10-03","October","2000","LOUISIANA","SHREVEPORT","85.5","23.6","38583","41.2","54.7","0.4","1.3","2.5","41","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-10-04","October","2000","TENNESSEE","LEBANON","81.9","16.3","41515","80.7","12","0.3","1.3","6.2","61","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2000-10-11","October","2000","FLORIDA","POMPANO BEACH","82.8","23.4","41321","62.6","28.9","0.3","1.3","17.5","23","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-10-12","October","2000","FLORIDA","PENSACOLA","91.7","15.7","45527","66.3","28","0.6","2","3.3","32","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-10-13","October","2000","MISSISSIPPI","POTTS CAMP","75.1","25.7","31750","64.8","31.9","0","0","3.4","43","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-10-18","October","2000","OHIO","CLEVELAND","77.4","36.2","26150","37.3","53.3","0.3","1.8","10","19","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-10-19","October","2000","COLORADO","CRIPPLE CREEK","79.4","18","34107","91.4","0.3","1.5","0.5","10.9","67","ELDERLY","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2000-10-20","October","2000","NEW YORK","BROOKLYN","0","0","0","0","0","0","0","0","33","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-10-21","October","2000","SOUTH CAROLINA","NORTH CHARLESTON","81.8","22.7","39543","41.6","47.2","0.5","1.9","10.9","35","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2000-10-23","October","2000","CALIFORNIA","MOUNTAIN VIEW","84.6","21.9","49867","79.9","2.5","1.3","3","22.1","17","TEENAGERS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-10-23","October","2000","LOUISIANA","MONROE","82","35.4","28268","33.4","63.9","0.2","1.1","1.1","17","TEENAGERS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-10-23","October","2000","NEW YORK","BROOKLYN","0","0","0","0","0","0","0","0","21","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","FEMALE","1"
"2000-10-23","October","2000","TEXAS","TOMBALL","88.8","22.7","44086","82.7","6.3","0.8","1.1","17","70","ELDERLY","GUN","RANGED","WHITE","TRUE","MALE","1"
"2000-10-23","October","2000","VERMONT","ORLEANS","81.1","25.4","46806","94","1.5","0.2","0.5","2.1","51","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2000-10-24","October","2000","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","25","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-10-25","October","2000","ILLINOIS","CHICAGO","82.3","22.3","48522","45","32.9","0.5","5.5","28.9","18","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2000-10-28","October","2000","CALIFORNIA","BEVERLY HILLS","95","8.9","97327","82.4","2.2","0.1","8.9","5.7","39","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2000-10-29","October","2000","ALASKA","FAIRBANKS","91.2","13.1","55229","66.1","9","10","3.6","9","22","ADULTS","UNKNOWN","UNKNOWN","NATIVE","FALSE","MALE","1"
"2000-10-29","October","2000","TEXAS","MONAHANS","77.2","18.5","50389","75.1","6.5","0.9","0.4","51","29","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-10-30","October","2000","CALIFORNIA","MOUNTAIN VIEW","84.6","21.9","49867","79.9","2.5","1.3","3","22.1","32","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2000-10-30","October","2000","NEVADA","PAHRUMP","85.2","18.9","41229","86.1","2.1","1.1","1.4","12.9","37","ADULTS","GUN","RANGED","WHITE","FALSE","FEMALE","1"
"2000-10-30","October","2000","NEVADA","PAHRUMP","85.2","18.9","41229","86.1","2.1","1.1","1.4","12.9","31","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2000-11-01","November","2000","MINNESOTA","MINNEAPOLIS","88.6","21.9","51480","63.8","18.6","2","5.6","10.5","29","ADULTS","UNKNOWN","UNKNOWN","BLACK","TRUE","MALE","1"
"2000-11-02","November","2000","CALIFORNIA","BORREGO SPRINGS","77.9","15","31563","80.7","0.6","1","0.6","35.5","26","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2000-11-02","November","2000","CALIFORNIA","SAN DIEGO","87.3","15.4","66116","58.9","6.7","0.6","15.9","28.8","17","TEENAGERS","UNKNOWN","UNKNOWN","BLACK","TRUE","MALE","1"
